Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Resultaat_Thuisploeg,Resultaat_Uitploeg,Uitploeg,Thuisploeg_stamnummer,Uitploeg_stamnummer
2906871,2017-2018,6,2017-09-10,14:30,KAA Gent,1,1,KRC Genk,7,322
2906872,2017-2018,6,2017-09-10,18:00,Standard Luik,0,0,R Charleroi SC,16,22
2906873,2017-2018,6,2017-09-10,20:00,KV Mechelen,1,1,KV Oostende,25,31
2918772,2017-2018,7,2017-09-15,20:30,Club Brugge,2,0,KV Mechelen,3,25
2918773,2017-2018,7,2017-09-16,18:00,KV Kortrijk,2,2,RSC Anderlecht,19,35
2918774,2017-2018,7,2017-09-16,20:00,KSC Lokeren,1,1,Royal Antwerp FC,282,1
2918775,2017-2018,7,2017-09-16,20:00,R Charleroi SC,2,2,Waasland-Beveren,22,4068
2918776,2017-2018,7,2017-09-16,20:30,Sint-Truidense VV,2,1,KRC Genk,373,322
2918777,2017-2018,7,2017-09-17,14:30,SV Zulte Waregem,2,1,Moeskroen,5381,216
2918778,2017-2018,7,2017-09-17,18:00,KV Oostende,0,2,KAA Gent,31,7
2918779,2017-2018,7,2017-09-17,20:00,KAS Eupen,1,1,Standard Luik,4276,16
2924591,2017-2018,8,2017-09-22,20:30,Royal Antwerp FC,3,0,KV Kortrijk,1,19
2924592,2017-2018,8,2017-09-23,18:00,KRC Genk,1,1,KV Oostende,322,31
2924593,2017-2018,8,2017-09-23,20:00,Moeskroen,3,2,KAS Eupen,216,4276
2924594,2017-2018,8,2017-09-23,20:00,KV Mechelen,2,0,Sint-Truidense VV,25,373
2924595,2017-2018,8,2017-09-23,20:30,Waasland-Beveren,1,2,RSC Anderlecht,4068,35
2924596,2017-2018,8,2017-09-24,14:30,KAA Gent,0,1,SV Zulte Waregem,7,5381
2924597,2017-2018,8,2017-09-24,18:00,R Charleroi SC,1,2,Club Brugge,22,3
2924598,2017-2018,8,2017-09-24,20:00,Standard Luik,2,1,KSC Lokeren,16,282
2924599,2017-2018,9,2017-09-29,20:30,Sint-Truidense VV,0,1,R Charleroi SC,373,22
2924600,2017-2018,9,2017-09-30,18:00,KAS Eupen,3,3,KRC Genk,4276,322
2924601,2017-2018,9,2017-09-30,20:00,Moeskroen,2,2,KV Mechelen,216,25
2924602,2017-2018,9,2017-09-30,20:00,Waasland-Beveren,3,0,Royal Antwerp FC,4068,1
2924603,2017-2018,9,2017-09-30,20:30,KV Kortrijk,1,2,KV Oostende,19,31
2924604,2017-2018,9,2017-10-01,14:30,Club Brugge,2,1,KAA Gent,3,7
2924605,2017-2018,9,2017-10-01,18:00,RSC Anderlecht,1,0,Standard Luik,35,16
2924606,2017-2018,9,2017-10-01,20:00,SV Zulte Waregem,1,3,KSC Lokeren,5381,282
2924607,2017-2018,10,2017-10-13,20:30,KV Mechelen,3,4,RSC Anderlecht,25,35
2924608,2017-2018,10,2017-10-14,18:00,R Charleroi SC,2,2,KAS Eupen,22,4276
2924609,2017-2018,10,2017-10-14,20:00,KRC Genk,1,1,Moeskroen,322,216
2924610,2017-2018,10,2017-10-14,20:00,KSC Lokeren,1,1,Sint-Truidense VV,282,373
2924611,2017-2018,10,2017-10-14,20:30,KAA Gent,2,0,Waasland-Beveren,7,4068
2924612,2017-2018,10,2017-10-15,14:30,Standard Luik,3,1,KV Kortrijk,16,19
2924613,2017-2018,10,2017-10-15,18:00,KV Oostende,2,3,Club Brugge,31,3
2924614,2017-2018,10,2017-10-15,20:00,Royal Antwerp FC,3,0,SV Zulte Waregem,1,5381
2933475,2017-2018,11,2017-10-20,20:30,Moeskroen,1,3,Standard Luik,216,16
2933476,2017-2018,11,2017-10-21,18:00,KSC Lokeren,1,1,R Charleroi SC,282,22
2933477,2017-2018,11,2017-10-21,20:00,KAS Eupen,4,1,KV Mechelen,4276,25
2933478,2017-2018,11,2017-10-21,20:00,Sint-Truidense VV,1,0,KV Oostende,373,31
2933479,2017-2018,11,2017-10-21,20:30,KV Kortrijk,1,1,KAA Gent,19,7
2933480,2017-2018,11,2017-10-22,14:30,Club Brugge,1,0,Royal Antwerp FC,3,1
2933481,2017-2018,11,2017-10-22,18:00,RSC Anderlecht,0,1,KRC Genk,35,322
2933482,2017-2018,11,2017-10-22,20:00,SV Zulte Waregem,2,5,Waasland-Beveren,5381,4068
2933499,2017-2018,12,2017-10-24,20:30,KAA Gent,3,0,KAS Eupen,7,4276
2933500,2017-2018,12,2017-10-24,20:30,KV Oostende,3,0,R Charleroi SC,31,22
2933501,2017-2018,12,2017-10-24,20:30,KV Mechelen,0,2,KSC Lokeren,25,282
2933502,2017-2018,12,2017-10-25,20:30,RSC Anderlecht,2,0,SV Zulte Waregem,35,5381
2933503,2017-2018,12,2017-10-25,20:30,KRC Genk,2,0,Club Brugge,322,3
2933504,2017-2018,12,2017-10-25,20:30,Waasland-Beveren,2,1,KV Kortrijk,4068,19
2933505,2017-2018,12,2017-10-26,20:30,Royal Antwerp FC,0,0,Standard Luik,1,16
2933506,2017-2018,12,2017-10-26,20:30,Sint-Truidense VV,1,0,Moeskroen,373,216
2933507,2017-2018,13,2017-10-27,20:30,R Charleroi SC,2,1,KAA Gent,22,7
2933508,2017-2018,13,2017-10-28,18:00,KAS Eupen,2,3,RSC Anderlecht,4276,35
2933509,2017-2018,13,2017-10-28,20:00,SV Zulte Waregem,2,1,KV Mechelen,5381,25
2933510,2017-2018,13,2017-10-28,20:00,KSC Lokeren,0,3,KV Oostende,282,31
2933511,2017-2018,13,2017-10-28,20:30,KV Kortrijk,0,0,KRC Genk,19,322
2933512,2017-2018,13,2017-10-29,14:30,Club Brugge,4,1,Sint-Truidense VV,3,373
2933513,2017-2018,13,2017-10-29,18:00,Standard Luik,3,1,Waasland-Beveren,16,4068
2933514,2017-2018,13,2017-10-29,20:00,Moeskroen,2,2,Royal Antwerp FC,216,1
2933525,2017-2018,14,2017-11-03,20:30,KAA Gent,1,0,Standard Luik,7,16
2933526,2017-2018,14,2017-11-04,18:00,KRC Genk,0,0,KSC Lokeren,322,282
2933527,2017-2018,14,2017-11-04,20:00,KV Mechelen,2,0,KV Kortrijk,25,19
2933528,2017-2018,14,2017-11-04,20:00,Sint-Truidense VV,4,4,KAS Eupen,373,4276
2933529,2017-2018,14,2017-11-04,20:30,Waasland-Beveren,2,0,Moeskroen,4068,216
2933530,2017-2018,14,2017-11-05,14:30,Royal Antwerp FC,1,3,R Charleroi SC,1,22
2933531,2017-2018,14,2017-11-05,18:00,RSC Anderlecht,0,0,Club Brugge,35,3
2933532,2017-2018,14,2017-11-05,20:00,KV Oostende,4,2,SV Zulte Waregem,31,5381
2933533,2017-2018,15,2017-11-17,20:30,R Charleroi SC,2,0,KV Mechelen,22,25
2933534,2017-2018,15,2017-11-18,18:00,Moeskroen,1,2,RSC Anderlecht,216,35
2933535,2017-2018,15,2017-11-18,20:00,KV Kortrijk,3,2,Sint-Truidense VV,19,373
2933536,2017-2018,15,2017-11-18,20:00,KAS Eupen,0,1,Royal Antwerp FC,4276,1
2933537,2017-2018,15,2017-11-18,20:30,Standard Luik,0,0,KV Oostende,16,31
2933538,2017-2018,15,2017-11-19,14:30,SV Zulte Waregem,0,1,KRC Genk,5381,322
2933539,2017-2018,15,2017-11-19,18:00,Club Brugge,3,0,Waasland-Beveren,3,4068
2933540,2017-2018,15,2017-11-19,20:00,KSC Lokeren,0,3,KAA Gent,282,7
2958568,2017-2018,16,2017-11-24,20:30,KAA Gent,3,1,Moeskroen,7,216
2958569,2017-2018,16,2017-11-25,18:00,Royal Antwerp FC,0,0,KV Mechelen,1,25
2958570,2017-2018,16,2017-11-25,20:00,KV Oostende,1,0,KAS Eupen,31,4276
2958571,2017-2018,16,2017-11-25,20:00,Sint-Truidense VV,0,0,KSC Lokeren,373,282
2958572,2017-2018,16,2017-11-25,20:30,Waasland-Beveren,0,2,R Charleroi SC,4068,22
2958573,2017-2018,16,2017-11-26,14:30,KRC Genk,0,2,Standard Luik,322,16
2958574,2017-2018,16,2017-11-26,18:00,RSC Anderlecht,4,0,KV Kortrijk,35,19
2958575,2017-2018,16,2017-11-26,20:00,Club Brugge,3,2,SV Zulte Waregem,3,5381
2958576,2017-2018,17,2017-12-01,20:30,R Charleroi SC,1,1,KV Oostende,22,31
2958577,2017-2018,17,2017-12-02,18:00,KSC Lokeren,1,2,RSC Anderlecht,282,35
2958578,2017-2018,17,2017-12-02,20:00,KV Kortrijk,4,1,Waasland-Beveren,19,4068
2958579,2017-2018,17,2017-12-02,20:00,Moeskroen,1,1,Sint-Truidense VV,216,373
2958580,2017-2018,17,2017-12-02,20:30,KV Mechelen,3,2,KRC Genk,25,322
2958581,2017-2018,17,2017-12-03,14:30,Standard Luik,1,1,Royal Antwerp FC,16,1
2958582,2017-2018,17,2017-12-03,18:00,KAS Eupen,2,2,Club Brugge,4276,3
2958583,2017-2018,17,2017-12-03,20:00,SV Zulte Waregem,0,1,KAA Gent,5381,7
2958584,2017-2018,18,2017-12-08,20:30,Waasland-Beveren,3,1,Standard Luik,4068,16
2958585,2017-2018,18,2017-12-09,18:00,KV Oostende,0,1,KV Mechelen,31,25
2958586,2017-2018,18,2017-12-09,20:00,KRC Genk,1,1,KAS Eupen,322,4276
2958587,2017-2018,18,2017-12-09,20:00,Royal Antwerp FC,1,0,Moeskroen,1,216
2958588,2017-2018,18,2017-12-09,20:30,KAA Gent,2,1,KV Kortrijk,7,19
2958589,2017-2018,18,2017-12-10,14:30,Club Brugge,3,1,KSC Lokeren,3,282
2958590,2017-2018,18,2017-12-10,18:00,RSC Anderlecht,1,3,R Charleroi SC,35,22
2958591,2017-2018,18,2017-12-10,20:00,Sint-Truidense VV,1,1,SV Zulte Waregem,373,5381
2958601,2017-2018,19,2017-12-15,20:30,Moeskroen,1,0,KV Oostende,216,31
2958602,2017-2018,19,2017-12-16,18:00,Standard Luik,0,0,KAA Gent,16,7
2958603,2017-2018,19,2017-12-16,20:00,KAS Eupen,0,0,Sint-Truidense VV,4276,373
2958604,2017-2018,19,2017-12-16,20:00,KV Kortrijk,2,0,KV Mechelen,19,25
2958605,2017-2018,19,2017-12-16,20:30,KSC Lokeren,1,1,Waasland-Beveren,282,4068
2958606,2017-2018,19,2017-12-17,14:30,Club Brugge,5,0,RSC Anderlecht,3,35
2958607,2017-2018,19,2017-12-17,18:00,R Charleroi SC,1,1,KRC Genk,22,322
2958608,2017-2018,19,2017-12-17,20:00,SV Zulte Waregem,1,2,Royal Antwerp FC,5381,1
2958612,2017-2018,20,2017-12-20,20:30,KV Mechelen,0,3,Club Brugge,25,3
2958613,2017-2018,20,2017-12-21,20:30,KAA Gent,1,0,R Charleroi SC,7,22
2958614,2017-2018,20,2017-12-21,20:30,Royal Antwerp FC,1,2,KSC Lokeren,1,282
2958615,2017-2018,20,2017-12-22,20:30,RSC Anderlecht,1,0,KAS Eupen,35,4276
2958616,2017-2018,20,2017-12-22,20:30,Waasland-Beveren,1,3,KV Oostende,4068,31
2958617,2017-2018,20,2017-12-23,18:00,Moeskroen,2,1,SV Zulte Waregem,216,5381
2958618,2017-2018,20,2017-12-23,20:00,KRC Genk,2,3,KV Kortrijk,322,19
2958619,2017-2018,20,2017-12-23,20:30,Standard Luik,1,1,Sint-Truidense VV,16,373
2958620,2017-2018,21,2017-12-26,14:30,Club Brugge,4,2,Moeskroen,3,216
2958621,2017-2018,21,2017-12-26,14:30,KAS Eupen,1,0,Waasland-Beveren,4276,4068
2958622,2017-2018,21,2017-12-26,14:30,KSC Lokeren,2,0,KV Mechelen,282,25
2958623,2017-2018,21,2017-12-26,18:00,SV Zulte Waregem,0,4,R Charleroi SC,5381,22
2958624,2017-2018,21,2017-12-26,20:30,RSC Anderlecht,1,0,KAA Gent,35,7
2958626,2017-2018,21,2017-12-27,20:30,KV Kortrijk,2,1,Standard Luik,19,16
2958627,2017-2018,21,2017-12-27,20:30,Sint-Truidense VV,0,3,Royal Antwerp FC,373,1
2958625,2017-2018,21,2018-01-16,20:30,KV Oostende,1,2,KRC Genk,31,322
2958628,2017-2018,22,2018-01-19,20:30,R Charleroi SC,2,0,Moeskroen,22,216
2958629,2017-2018,22,2018-01-20,18:00,Standard Luik,3,2,KAS Eupen,16,4276
2958630,2017-2018,22,2018-01-20,20:00,KV Oostende,2,1,KV Kortrijk,31,19
2958631,2017-2018,22,2018-01-20,20:00,Waasland-Beveren,3,1,Sint-Truidense VV,4068,373
2958632,2017-2018,22,2018-01-20,20:30,KV Mechelen,0,2,SV Zulte Waregem,25,5381
2958633,2017-2018,22,2018-01-21,14:30,Royal Antwerp FC,2,2,Club Brugge,1,3
2958634,2017-2018,22,2018-01-21,18:00,KRC Genk,0,1,RSC Anderlecht,322,35
2958635,2017-2018,22,2018-01-21,20:00,KAA Gent,3,0,KSC Lokeren,7,282
2958636,2017-2018,23,2018-01-23,20:30,Moeskroen,0,3,KV Kortrijk,216,19
2958637,2017-2018,23,2018-01-23,20:30,Sint-Truidense VV,2,0,KV Mechelen,373,25
2958638,2017-2018,23,2018-01-23,20:30,SV Zulte Waregem,2,1,Standard Luik,5381,16
2958639,2017-2018,23,2018-01-24,20:30,KAS Eupen,1,0,R Charleroi SC,4276,22
2958640,2017-2018,23,2018-01-24,20:30,Royal Antwerp FC,1,1,KAA Gent,1,7
2958641,2017-2018,23,2018-01-24,20:30,RSC Anderlecht,2,2,Waasland-Beveren,35,4068
2958642,2017-2018,23,2018-01-24,20:30,KSC Lokeren,1,2,KRC Genk,282,322
2958643,2017-2018,23,2018-01-25,20:30,Club Brugge,3,2,KV Oostende,3,31
2958644,2017-2018,24,2018-01-26,20:30,KV Mechelen,0,2,Moeskroen,25,216
2958645,2017-2018,24,2018-01-27,18:00,R Charleroi SC,1,1,Royal Antwerp FC,22,1
2958646,2017-2018,24,2018-01-27,20:00,KV Kortrijk,0,0,KAS Eupen,19,4276
2958647,2017-2018,24,2018-01-27,20:00,Waasland-Beveren,2,2,SV Zulte Waregem,4068,5381
2958648,2017-2018,24,2018-01-27,20:30,KRC Genk,1,1,Sint-Truidense VV,322,373
2958649,2017-2018,24,2018-01-28,14:30,KAA Gent,2,0,Club Brugge,7,3
2958650,2017-2018,24,2018-01-28,18:00,Standard Luik,3,3,RSC Anderlecht,16,35
2958651,2017-2018,24,2018-01-28,20:00,KV Oostende,2,3,KSC Lokeren,31,282
2987580,2017-2018,25,2018-02-02,20:30,Royal Antwerp FC,1,2,Waasland-Beveren,1,4068
2987581,2017-2018,25,2018-02-03,18:00,KSC Lokeren,0,3,Standard Luik,282,16
2987582,2017-2018,25,2018-02-03,20:00,KAS Eupen,1,1,KAA Gent,4276,7
2987583,2017-2018,25,2018-02-03,20:00,Sint-Truidense VV,0,2,KV Kortrijk,373,19
2987584,2017-2018,25,2018-02-03,20:30,Moeskroen,0,1,KRC Genk,216,322
2987585,2017-2018,25,2018-02-04,14:30,RSC Anderlecht,2,2,KV Mechelen,35,25
2987586,2017-2018,25,2018-02-04,18:00,Club Brugge,3,3,R Charleroi SC,3,22
2987587,2017-2018,25,2018-02-04,20:00,SV Zulte Waregem,1,1,KV Oostende,5381,31
2987588,2017-2018,26,2018-02-09,20:30,KRC Genk,3,1,SV Zulte Waregem,322,5381
2987589,2017-2018,26,2018-02-10,18:00,KV Oostende,2,0,RSC Anderlecht,31,35
2987590,2017-2018,26,2018-02-10,20:00,KV Kortrijk,4,0,Royal Antwerp FC,19,1
2987591,2017-2018,26,2018-02-10,20:00,KV Mechelen,1,0,KAS Eupen,25,4276
2987592,2017-2018,26,2018-02-10,20:30,KAA Gent,3,0,Sint-Truidense VV,7,373
2987593,2017-2018,26,2018-02-11,14:30,Waasland-Beveren,1,1,Club Brugge,4068,3
2987594,2017-2018,26,2018-02-11,18:00,Standard Luik,4,3,Moeskroen,16,216
2987595,2017-2018,26,2018-02-11,20:00,R Charleroi SC,1,1,KSC Lokeren,22,282
2987596,2017-2018,27,2018-02-16,20:30,Sint-Truidense VV,1,0,RSC Anderlecht,373,35
2987597,2017-2018,27,2018-02-17,18:00,Royal Antwerp FC,0,0,KV Oostende,1,31
2987598,2017-2018,27,2018-02-17,20:00,SV Zulte Waregem,3,2,KAS Eupen,5381,4276
2987599,2017-2018,27,2018-02-17,20:00,KSC Lokeren,0,1,KV Kortrijk,282,19
2987600,2017-2018,27,2018-02-17,20:30,Club Brugge,2,2,KRC Genk,3,322
2987601,2017-2018,27,2018-02-18,14:30,KAA Gent,2,2,KV Mechelen,7,25
2987602,2017-2018,27,2018-02-18,18:00,R Charleroi SC,1,1,Standard Luik,22,16
2987603,2017-2018,27,2018-02-18,20:00,Moeskroen,2,2,Waasland-Beveren,216,4068
2987604,2017-2018,28,2018-02-23,20:30,KRC Genk,4,0,Royal Antwerp FC,322,1
2987605,2017-2018,28,2018-02-24,18:00,KV Mechelen,1,1,R Charleroi SC,25,22
2987606,2017-2018,28,2018-02-24,20:00,KAS Eupen,3,2,KSC Lokeren,4276,282
2987607,2017-2018,28,2018-02-24,20:00,KV Oostende,2,0,Sint-Truidense VV,31,373
2987608,2017-2018,28,2018-02-24,20:30,Waasland-Beveren,1,2,KAA Gent,4068,7
2987609,2017-2018,28,2018-02-25,14:30,RSC Anderlecht,5,3,Moeskroen,35,216
2987610,2017-2018,28,2018-02-25,18:00,Standard Luik,1,1,Club Brugge,16,3
2987611,2017-2018,28,2018-02-25,20:00,KV Kortrijk,0,1,SV Zulte Waregem,19,5381
2987618,2017-2018,29,2018-03-03,20:00,Royal Antwerp FC,2,0,KAS Eupen,1,4276
2987619,2017-2018,29,2018-03-03,20:00,Waasland-Beveren,0,1,KRC Genk,4068,322
2987612,2017-2018,29,2018-03-03,20:00,Club Brugge,2,1,KV Kortrijk,3,19
2987613,2017-2018,29,2018-03-03,20:00,Standard Luik,3,2,KV Mechelen,16,25
2987614,2017-2018,29,2018-03-03,20:00,KAA Gent,2,3,KV Oostende,7,31
2987615,2017-2018,29,2018-03-03,20:00,Moeskroen,1,2,KSC Lokeren,216,282
2987616,2017-2018,29,2018-03-03,20:00,SV Zulte Waregem,2,3,RSC Anderlecht,5381,35
2987617,2017-2018,29,2018-03-03,20:00,R Charleroi SC,0,0,Sint-Truidense VV,22,373
2987630,2017-2018,30,2018-03-11,14:30,RSC Anderlecht,2,1,Royal Antwerp FC,35,1
2987631,2017-2018,30,2018-03-11,14:30,KRC Genk,1,2,KAA Gent,322,7
2987632,2017-2018,30,2018-03-11,14:30,KV Kortrijk,2,0,R Charleroi SC,19,22
2987633,2017-2018,30,2018-03-11,14:30,KAS Eupen,4,0,Moeskroen,4276,216
2987634,2017-2018,30,2018-03-11,14:30,KV Oostende,2,3,Standard Luik,31,16
2987635,2017-2018,30,2018-03-11,14:30,KV Mechelen,2,0,Waasland-Beveren,25,4068
2987636,2017-2018,30,2018-03-11,14:30,KSC Lokeren,0,2,SV Zulte Waregem,282,5381
2987637,2017-2018,30,2018-03-11,14:30,Sint-Truidense VV,0,1,Club Brugge,373,3
3059297,2018-2019,1,2018-07-27,20:30,Standard Luik,3,2,KAA Gent,16,7
3059298,2018-2019,1,2018-07-28,18:00,KV Kortrijk,1,4,RSC Anderlecht,19,35
3059299,2018-2019,1,2018-07-28,20:00,SV Zulte Waregem,2,2,Waasland-Beveren,5381,4068
3059300,2018-2019,1,2018-07-28,20:00,Sint-Truidense VV,0,0,Cercle Brugge,373,12
3059301,2018-2019,1,2018-07-28,20:30,KV Oostende,2,1,Moeskroen,31,216
3059302,2018-2019,1,2018-07-29,14:30,Club Brugge,5,2,KAS Eupen,3,4276
3059303,2018-2019,1,2018-07-29,18:00,R Charleroi SC,0,1,Royal Antwerp FC,22,1
3059304,2018-2019,1,2018-07-29,20:00,KSC Lokeren,0,4,KRC Genk,282,322
3059305,2018-2019,2,2018-08-03,20:30,Waasland-Beveren,0,0,Standard Luik,4068,16
3059306,2018-2019,2,2018-08-04,18:00,KAS Eupen,1,4,R Charleroi SC,4276,22
3059307,2018-2019,2,2018-08-04,20:00,Cercle Brugge,3,2,KSC Lokeren,12,282
3059308,2018-2019,2,2018-08-04,20:00,Royal Antwerp FC,0,0,KV Kortrijk,1,19
3059309,2018-2019,2,2018-08-04,20:30,KAA Gent,1,1,SV Zulte Waregem,7,5381
3059310,2018-2019,2,2018-08-05,14:30,RSC Anderlecht,5,2,KV Oostende,35,31
3059311,2018-2019,2,2018-08-05,18:00,KRC Genk,1,1,Sint-Truidense VV,322,373
3059312,2018-2019,2,2018-08-05,20:00,Moeskroen,0,1,Club Brugge,216,3
3084087,2018-2019,3,2018-08-10,20:30,Club Brugge,3,0,KV Kortrijk,3,19
3084088,2018-2019,3,2018-08-11,18:00,Standard Luik,0,0,Cercle Brugge,16,12
3084089,2018-2019,3,2018-08-11,20:00,SV Zulte Waregem,4,0,KAS Eupen,5381,4276
3084090,2018-2019,3,2018-08-11,20:00,Sint-Truidense VV,1,1,KSC Lokeren,373,282
3084091,2018-2019,3,2018-08-11,20:30,Moeskroen,0,1,Royal Antwerp FC,216,1
3084092,2018-2019,3,2018-08-12,14:30,KV Oostende,0,2,KRC Genk,31,322
3084093,2018-2019,3,2018-08-12,18:00,R Charleroi SC,1,2,RSC Anderlecht,22,35
3084094,2018-2019,3,2018-08-12,20:00,KAA Gent,4,1,Waasland-Beveren,7,4068
3084096,2018-2019,4,2018-08-17,20:30,RSC Anderlecht,2,0,Moeskroen,35,216
3084097,2018-2019,4,2018-08-18,18:00,KSC Lokeren,0,3,Standard Luik,282,16
3084098,2018-2019,4,2018-08-18,20:00,Cercle Brugge,3,1,SV Zulte Waregem,12,5381
3084099,2018-2019,4,2018-08-18,20:00,Waasland-Beveren,2,2,Sint-Truidense VV,4068,373
3084100,2018-2019,4,2018-08-18,20:30,KV Kortrijk,1,2,KV Oostende,19,31
3084101,2018-2019,4,2018-08-19,14:30,Royal Antwerp FC,1,1,Club Brugge,1,3
3084102,2018-2019,4,2018-08-19,18:00,KRC Genk,3,1,R Charleroi SC,322,22
3084103,2018-2019,4,2018-08-19,20:00,KAS Eupen,2,3,KAA Gent,4276,7
3084104,2018-2019,5,2018-08-24,20:30,KV Oostende,3,1,SV Zulte Waregem,31,5381
3084105,2018-2019,5,2018-08-25,18:00,Standard Luik,3,2,Sint-Truidense VV,16,373
3084106,2018-2019,5,2018-08-25,20:00,Moeskroen,0,1,KAS Eupen,216,4276
3084107,2018-2019,5,2018-08-25,20:00,Royal Antwerp FC,1,0,Cercle Brugge,1,12
3084108,2018-2019,5,2018-08-25,20:30,R Charleroi SC,0,2,KV Kortrijk,22,19
3084109,2018-2019,5,2018-08-26,14:30,Club Brugge,2,1,RSC Anderlecht,3,35
3084110,2018-2019,5,2018-08-26,18:00,KAA Gent,2,1,KSC Lokeren,7,282
3084111,2018-2019,5,2018-08-26,20:00,KRC Genk,3,2,Waasland-Beveren,322,4068
3084112,2018-2019,6,2018-08-31,20:30,SV Zulte Waregem,2,5,Club Brugge,5381,3
3084113,2018-2019,6,2018-09-01,18:00,KAS Eupen,2,1,Standard Luik,4276,16
3084114,2018-2019,6,2018-09-01,20:00,KSC Lokeren,1,0,Waasland-Beveren,282,4068
3084115,2018-2019,6,2018-09-01,20:00,Sint-Truidense VV,1,0,KV Oostende,373,31
3084116,2018-2019,6,2018-09-01,20:30,R Charleroi SC,3,1,Moeskroen,22,216
3084117,2018-2019,6,2018-09-02,14:30,RSC Anderlecht,1,1,Royal Antwerp FC,35,1
3084118,2018-2019,6,2018-09-02,18:00,Cercle Brugge,0,3,KAA Gent,12,7
3084119,2018-2019,6,2018-09-02,20:00,KV Kortrijk,3,3,KRC Genk,19,322
3099213,2018-2019,7,2018-09-14,20:30,Club Brugge,2,1,KSC Lokeren,3,282
3099214,2018-2019,7,2018-09-15,18:00,Standard Luik,0,0,R Charleroi SC,16,22
3099215,2018-2019,7,2018-09-15,20:00,KV Oostende,1,1,Cercle Brugge,31,12
3099216,2018-2019,7,2018-09-15,20:00,Waasland-Beveren,0,0,KAS Eupen,4068,4276
3099217,2018-2019,7,2018-09-15,20:30,KRC Genk,1,0,RSC Anderlecht,322,35
3099218,2018-2019,7,2018-09-16,14:30,Moeskroen,1,0,KV Kortrijk,216,19
3099219,2018-2019,7,2018-09-16,18:00,Royal Antwerp FC,5,1,SV Zulte Waregem,1,5381
3099220,2018-2019,7,2018-09-16,20:00,KAA Gent,1,2,Sint-Truidense VV,7,373
3099221,2018-2019,8,2018-09-21,20:30,SV Zulte Waregem,0,2,KV Kortrijk,5381,19
3099222,2018-2019,8,2018-09-22,18:00,Waasland-Beveren,1,1,R Charleroi SC,4068,22
3099223,2018-2019,8,2018-09-22,20:00,KAS Eupen,1,2,KV Oostende,4276,31
3099224,2018-2019,8,2018-09-22,20:00,KSC Lokeren,0,0,Moeskroen,282,216
3099225,2018-2019,8,2018-09-22,20:30,Sint-Truidense VV,2,0,Royal Antwerp FC,373,1
3099226,2018-2019,8,2018-09-23,14:30,KAA Gent,0,4,Club Brugge,7,3
3099227,2018-2019,8,2018-09-23,18:00,RSC Anderlecht,2,1,Standard Luik,35,16
3099228,2018-2019,8,2018-09-23,20:00,Cercle Brugge,2,5,KRC Genk,12,322
3099229,2018-2019,9,2018-09-28,20:30,KV Kortrijk,1,3,KAS Eupen,19,4276
3099230,2018-2019,9,2018-09-29,18:00,KRC Genk,4,0,SV Zulte Waregem,322,5381
3099231,2018-2019,9,2018-09-29,20:00,Moeskroen,0,3,Waasland-Beveren,216,4068
3099232,2018-2019,9,2018-09-29,20:00,R Charleroi SC,2,1,KSC Lokeren,22,282
3099233,2018-2019,9,2018-09-29,20:30,Club Brugge,4,0,Cercle Brugge,3,12
3099234,2018-2019,9,2018-09-30,14:30,RSC Anderlecht,0,0,Sint-Truidense VV,35,373
3099235,2018-2019,9,2018-09-30,18:00,KV Oostende,1,3,Standard Luik,31,16
3099236,2018-2019,9,2018-09-30,20:00,Royal Antwerp FC,2,2,KAA Gent,1,7
3099237,2018-2019,10,2018-10-05,20:30,Cercle Brugge,2,1,R Charleroi SC,12,22
3099238,2018-2019,10,2018-10-06,18:00,KAS Eupen,1,2,Royal Antwerp FC,4276,1
3099239,2018-2019,10,2018-10-06,20:00,KSC Lokeren,1,3,KV Kortrijk,282,19
3099240,2018-2019,10,2018-10-06,20:00,Sint-Truidense VV,3,1,Moeskroen,373,216
3099241,2018-2019,10,2018-10-06,20:30,Waasland-Beveren,1,1,KV Oostende,4068,31
3099242,2018-2019,10,2018-10-07,14:30,SV Zulte Waregem,1,2,RSC Anderlecht,5381,35
3099243,2018-2019,10,2018-10-07,18:00,Standard Luik,3,1,Club Brugge,16,3
3099244,2018-2019,10,2018-10-07,20:00,KAA Gent,1,5,KRC Genk,7,322
3099245,2018-2019,11,2018-10-19,20:30,Club Brugge,1,1,Waasland-Beveren,3,4068
3099246,2018-2019,11,2018-10-20,18:00,Moeskroen,0,0,Standard Luik,216,16
3099247,2018-2019,11,2018-10-20,20:00,KV Kortrijk,3,1,Sint-Truidense VV,19,373
3099248,2018-2019,11,2018-10-20,20:00,Royal Antwerp FC,2,1,KSC Lokeren,1,282
3099249,2018-2019,11,2018-10-20,20:30,KRC Genk,2,1,KAS Eupen,322,4276
3099250,2018-2019,11,2018-10-21,14:30,RSC Anderlecht,4,2,Cercle Brugge,35,12
3099251,2018-2019,11,2018-10-21,18:00,KV Oostende,0,4,KAA Gent,31,7
3099252,2018-2019,11,2018-10-21,20:00,R Charleroi SC,3,2,SV Zulte Waregem,22,5381
3099253,2018-2019,12,2018-10-26,20:30,KAA Gent,2,1,R Charleroi SC,7,22
3099254,2018-2019,12,2018-10-27,18:00,SV Zulte Waregem,2,2,Moeskroen,5381,216
