Seizoen,Speeldag,Stand,Stamnummer,Roepnaam,AantalGespeeld,AantalGewonnen,AantalGelijk,AantalVerloren,DoelpuntenVoor,DoelpuntenTegen,Doelpuntensaldo,Links_Tweepuntensysteem,Rechts_Tweepuntensysteem,Driepuntensysteem
2011,24,6,322,KRC Genk,24,10,7,7,48,35,13,10107,777,1010107
2011,24,7,12,Cercle Brugge,24,10,7,7,30,28,2,10107,777,1010107
2011,24,8,25,KV Mechelen,24,8,7,9,34,41,-7,887,997,8887
2011,24,9,282,KSC Lokeren,24,7,9,8,34,35,-1,779,889,7779
2011,24,10,13,Beerschot,24,7,8,9,35,38,-3,778,998,7778
2011,24,11,44,RAEC Mons,24,7,7,10,40,45,-5,777,10107,7777
2011,24,12,5381,SV Zulte Waregem,24,4,12,8,24,30,-6,4412,8812,44412
2011,24,13,30,Lierse SK,24,5,9,10,20,32,-12,559,10109,5559
2011,24,14,18,Oud-Heverlee Leuven,24,5,7,12,29,47,-18,557,12127,5557
2011,24,15,2024,KVC Westerlo,24,4,5,15,22,42,-20,445,15155,4445
2011,24,16,373,Sint-Truidense VV,24,2,7,15,25,52,-27,227,15157,2227
2011,25,1,35,RSC Anderlecht,25,17,5,3,50,22,28,17175,335,1717175
2011,25,2,3,Club Brugge,25,15,4,6,45,27,18,15154,664,1515154
2011,25,3,7,KAA Gent,25,14,4,7,54,30,24,14144,774,1414144
2011,25,4,16,Standard Luik,25,12,8,5,35,27,8,12128,558,1212128
2011,25,5,19,KV Kortrijk,25,11,7,7,30,24,6,11117,777,1111117
2011,25,6,12,Cercle Brugge,25,11,7,7,31,28,3,11117,777,1111117
2011,25,7,322,KRC Genk,25,10,7,8,48,36,12,10107,887,1010107
2011,25,8,282,KSC Lokeren,25,8,9,8,35,35,0,889,889,8889
2011,25,9,13,Beerschot,25,8,8,9,38,40,-2,888,998,8888
2011,25,10,25,KV Mechelen,25,8,7,10,34,42,-8,887,10107,8887
2011,25,11,44,RAEC Mons,25,7,8,10,42,47,-5,778,10108,7778
2011,25,12,30,Lierse SK,25,6,9,10,22,33,-11,669,10109,6669
2011,25,13,18,Oud-Heverlee Leuven,25,6,7,12,32,48,-16,667,12127,6667
2011,25,14,5381,SV Zulte Waregem,25,4,12,9,25,32,-7,4412,9912,44412
2011,25,15,2024,KVC Westerlo,25,4,5,16,23,45,-22,445,16165,4445
2011,25,16,373,Sint-Truidense VV,25,2,7,16,27,55,-28,227,16167,2227
2011,26,1,35,RSC Anderlecht,26,18,5,3,53,23,30,18185,335,1818185
2011,26,2,3,Club Brugge,26,16,4,6,47,28,19,16164,664,1616164
2011,26,3,7,KAA Gent,26,14,5,7,55,31,24,14145,775,1414145
2011,26,4,16,Standard Luik,26,12,8,6,37,31,6,12128,668,1212128
2011,26,5,12,Cercle Brugge,26,12,7,7,34,30,4,12127,777,1212127
2011,26,6,322,KRC Genk,26,11,7,8,50,37,13,11117,887,1111117
2011,26,7,19,KV Kortrijk,26,11,7,8,31,26,5,11117,887,1111117
2011,26,8,282,KSC Lokeren,26,8,10,8,36,36,0,8810,8810,88810
2011,26,9,25,KV Mechelen,26,9,7,10,36,43,-7,997,10107,9997
2011,26,10,13,Beerschot,26,8,8,10,39,42,-3,888,10108,8888
2011,26,11,44,RAEC Mons,26,7,8,11,43,49,-6,778,11118,7778
2011,26,12,30,Lierse SK,26,6,10,10,23,34,-11,6610,101010,66610
2011,26,13,5381,SV Zulte Waregem,26,5,12,9,29,34,-5,5512,9912,55512
2011,26,14,18,Oud-Heverlee Leuven,26,6,7,13,34,51,-17,667,13137,6667
2011,26,15,2024,KVC Westerlo,26,4,5,17,24,48,-24,445,17175,4445
2011,26,16,373,Sint-Truidense VV,26,2,8,16,28,56,-28,228,16168,2228
2011,27,1,35,RSC Anderlecht,27,18,6,3,53,23,30,18186,336,1818186
2011,27,2,3,Club Brugge,27,16,4,7,47,31,16,16164,774,1616164
2011,27,3,7,KAA Gent,27,15,5,7,57,31,26,15155,775,1515155
2011,27,4,12,Cercle Brugge,27,13,7,7,35,30,5,13137,777,1313137
2011,27,5,16,Standard Luik,27,12,9,6,37,31,6,12129,669,1212129
2011,27,6,322,KRC Genk,27,12,7,8,53,37,16,12127,887,1212127
2011,27,7,19,KV Kortrijk,27,11,7,9,33,31,2,11117,997,1111117
2011,27,8,282,KSC Lokeren,27,9,10,8,41,38,3,9910,8810,99910
2011,27,9,25,KV Mechelen,27,10,7,10,39,44,-5,10107,10107,1010107
2011,27,10,13,Beerschot,27,9,8,10,41,43,-2,998,10108,9998
2011,27,11,44,RAEC Mons,27,7,8,12,43,51,-8,778,12128,7778
2011,27,12,30,Lierse SK,27,6,11,10,23,34,-11,6611,101011,66611
2011,27,13,5381,SV Zulte Waregem,27,5,12,10,29,35,-6,5512,101012,55512
2011,27,14,18,Oud-Heverlee Leuven,27,6,7,14,35,53,-18,667,14147,6667
2011,27,15,2024,KVC Westerlo,27,4,5,18,25,51,-26,445,18185,4445
2011,27,16,373,Sint-Truidense VV,27,2,9,16,28,56,-28,229,16169,2229
2011,28,1,35,RSC Anderlecht,28,19,6,3,57,23,34,19196,336,1919196
2011,28,2,3,Club Brugge,28,17,4,7,48,31,17,17174,774,1717174
2011,28,3,7,KAA Gent,28,16,5,7,59,31,28,16165,775,1616165
2011,28,4,12,Cercle Brugge,28,13,7,8,35,34,1,13137,887,1313137
2011,28,5,16,Standard Luik,28,12,9,7,37,32,5,12129,779,1212129
2011,28,6,322,KRC Genk,28,12,7,9,55,40,15,12127,997,1212127
2011,28,7,19,KV Kortrijk,28,12,7,9,36,33,3,12127,997,1212127
2011,28,8,282,KSC Lokeren,28,10,10,8,45,38,7,101010,8810,10101010
2011,28,9,25,KV Mechelen,28,10,7,11,39,46,-7,10107,11117,1010107
2011,28,10,13,Beerschot,28,9,8,11,43,47,-4,998,11118,9998
2011,28,11,44,RAEC Mons,28,8,8,12,47,53,-6,888,12128,8888
2011,28,12,30,Lierse SK,28,6,12,10,23,34,-11,6612,101012,66612
2011,28,13,5381,SV Zulte Waregem,28,5,12,11,29,36,-7,5512,111112,55512
2011,28,14,18,Oud-Heverlee Leuven,28,6,8,14,35,53,-18,668,14148,6668
2011,28,15,373,Sint-Truidense VV,28,3,9,16,29,56,-27,339,16169,3339
2011,28,16,2024,KVC Westerlo,28,4,5,19,25,55,-30,445,19195,4445
2011,29,1,35,RSC Anderlecht,29,19,7,3,59,25,34,19197,337,1919197
2011,29,2,3,Club Brugge,29,18,4,7,50,32,18,18184,774,1818184
2011,29,3,7,KAA Gent,29,17,5,7,62,32,30,17175,775,1717175
2011,29,4,16,Standard Luik,29,13,9,7,41,32,9,13139,779,1313139
2011,29,5,12,Cercle Brugge,29,13,7,9,36,36,0,13137,997,1313137
2011,29,6,322,KRC Genk,29,12,7,10,57,43,14,12127,10107,1212127
2011,29,7,19,KV Kortrijk,29,12,7,10,37,36,1,12127,10107,1212127
2011,29,8,282,KSC Lokeren,29,10,11,8,47,40,7,101011,8811,10101011
2011,29,9,25,KV Mechelen,29,10,7,12,39,48,-9,10107,12127,1010107
2011,29,10,13,Beerschot,29,9,9,11,45,49,-4,999,11119,9999
2011,29,11,44,RAEC Mons,29,8,9,12,48,54,-6,889,12129,8889
2011,29,12,30,Lierse SK,29,6,13,10,24,35,-11,6613,101013,66613
2011,29,13,5381,SV Zulte Waregem,29,6,12,11,31,36,-5,6612,111112,66612
2011,29,14,18,Oud-Heverlee Leuven,29,6,8,15,35,57,-22,668,15158,6668
2011,29,15,2024,KVC Westerlo,29,5,5,19,28,57,-29,555,19195,5555
2011,29,16,373,Sint-Truidense VV,29,3,10,16,31,58,-27,3310,161610,33310
2011,30,1,35,RSC Anderlecht,30,20,7,3,61,26,35,20207,337,2020207
2011,30,2,3,Club Brugge,30,19,4,7,51,32,19,19194,774,1919194
2011,30,3,7,KAA Gent,30,17,5,8,63,35,28,17175,885,1717175
2011,30,4,16,Standard Luik,30,14,9,7,43,33,10,14149,779,1414149
2011,30,5,322,KRC Genk,30,13,7,10,60,44,16,13137,10107,1313137
2011,30,6,19,KV Kortrijk,30,13,7,10,39,36,3,13137,10107,1313137
2011,30,7,12,Cercle Brugge,30,13,7,10,36,37,-1,13137,10107,1313137
2011,30,8,282,KSC Lokeren,30,11,11,8,48,40,8,111111,8811,11111111
2011,30,9,25,KV Mechelen,30,10,7,13,40,50,-10,10107,13137,1010107
2011,30,10,44,RAEC Mons,30,9,9,12,50,55,-5,999,12129,9999
2011,30,11,13,Beerschot,30,9,9,12,45,51,-6,999,12129,9999
2011,30,12,30,Lierse SK,30,6,13,11,24,36,-12,6613,111113,66613
2011,30,13,5381,SV Zulte Waregem,30,6,12,12,32,38,-6,6612,121212,66612
2011,30,14,18,Oud-Heverlee Leuven,30,7,8,15,38,58,-20,778,15158,7778
2011,30,15,2024,KVC Westerlo,30,5,5,20,29,59,-30,555,20205,5555
2011,30,16,373,Sint-Truidense VV,30,3,10,17,32,61,-29,3310,171710,33310
2012,1,1,44,RAEC Mons,1,1,0,0,5,2,3,110,000,1110
2012,1,2,25,KV Mechelen,1,1,0,0,4,2,2,110,000,1110
2012,1,2,282,KSC Lokeren,1,1,0,0,4,2,2,110,000,1110
2012,1,4,3,Club Brugge,1,1,0,0,3,1,2,110,000,1110
2012,1,5,7,KAA Gent,1,1,0,0,2,0,2,110,000,1110
2012,1,6,5381,SV Zulte Waregem,1,1,0,0,1,0,1,110,000,1110
2012,1,7,12,Cercle Brugge,1,0,1,0,3,3,0,001,001,0001
2012,1,7,322,KRC Genk,1,0,1,0,3,3,0,001,001,0001
2012,1,9,35,RSC Anderlecht,1,0,1,0,1,1,0,001,001,0001
2012,1,9,19,KV Kortrijk,1,0,1,0,1,1,0,001,001,0001
2012,1,11,16,Standard Luik,1,0,0,1,0,1,-1,000,110,0000
2012,1,12,22,R Charleroi SC,1,0,0,1,2,4,-2,000,110,0000
2012,1,12,13,Beerschot,1,0,0,1,2,4,-2,000,110,0000
2012,1,14,4068,Waasland-Beveren,1,0,0,1,1,3,-2,000,110,0000
2012,1,15,30,Lierse SK,1,0,0,1,0,2,-2,000,110,0000
2012,1,16,18,Oud-Heverlee Leuven,1,0,0,1,2,5,-3,000,110,0000
2012,2,1,5381,SV Zulte Waregem,2,2,0,0,4,1,3,220,000,2220
2012,2,1,3,Club Brugge,2,2,0,0,4,1,3,220,000,2220
2012,2,3,44,RAEC Mons,2,1,1,0,7,4,3,111,001,1111
2012,2,4,282,KSC Lokeren,2,1,1,0,6,4,2,111,001,1111
2012,2,5,25,KV Mechelen,2,1,1,0,4,2,2,111,001,1111
2012,2,6,19,KV Kortrijk,2,1,1,0,3,2,1,111,001,1111
2012,2,7,35,RSC Anderlecht,2,1,1,0,2,1,1,111,001,1111
2012,2,8,7,KAA Gent,2,1,0,1,3,3,0,110,110,1110
2012,2,9,322,KRC Genk,2,0,2,0,5,5,0,002,002,0002
2012,2,10,12,Cercle Brugge,2,0,1,1,4,5,-1,001,111,0001
2012,2,11,16,Standard Luik,2,0,1,1,0,1,-1,001,111,0001
2012,2,12,4068,Waasland-Beveren,2,0,1,1,1,3,-2,001,111,0001
2012,2,13,30,Lierse SK,2,0,1,1,0,2,-2,001,111,0001
2012,2,14,18,Oud-Heverlee Leuven,2,0,1,1,4,7,-3,001,111,0001
2012,2,15,22,R Charleroi SC,2,0,0,2,2,5,-3,000,220,0000
2012,2,15,13,Beerschot,2,0,0,2,2,5,-3,000,220,0000
2012,3,1,35,RSC Anderlecht,3,2,1,0,5,1,4,221,001,2221
2012,3,2,3,Club Brugge,3,2,1,0,7,4,3,221,001,2221
2012,3,3,5381,SV Zulte Waregem,3,2,1,0,5,2,3,221,001,2221
2012,3,4,44,RAEC Mons,3,1,2,0,8,5,3,112,002,1112
2012,3,5,25,KV Mechelen,3,1,2,0,7,5,2,112,002,1112
2012,3,6,322,KRC Genk,3,1,2,0,6,5,1,112,002,1112
2012,3,7,282,KSC Lokeren,3,1,1,1,6,5,1,111,111,1111
2012,3,8,16,Standard Luik,3,1,1,1,3,2,1,111,111,1111
2012,3,9,7,KAA Gent,3,1,1,1,4,4,0,111,111,1111
2012,3,10,19,KV Kortrijk,3,1,1,1,3,3,0,111,111,1111
2012,3,11,22,R Charleroi SC,3,1,0,2,3,5,-2,110,220,1110
2012,3,12,30,Lierse SK,3,0,2,1,1,3,-2,002,112,0002
2012,3,13,18,Oud-Heverlee Leuven,3,0,2,1,5,8,-3,002,112,0002
2012,3,14,13,Beerschot,3,0,1,2,3,6,-3,001,221,0001
2012,3,15,12,Cercle Brugge,3,0,1,2,4,8,-4,001,221,0001
2012,3,16,4068,Waasland-Beveren,3,0,1,2,2,6,-4,001,221,0001
2012,4,1,3,Club Brugge,4,3,1,0,10,5,5,331,001,3331
2012,4,2,35,RSC Anderlecht,4,3,1,0,7,2,5,331,001,3331
2012,4,2,5381,SV Zulte Waregem,4,3,1,0,7,2,5,331,001,3331
2012,4,4,16,Standard Luik,4,2,1,1,9,4,5,221,111,2221
2012,4,5,282,KSC Lokeren,4,2,1,1,8,6,2,221,111,2221
2012,4,6,7,KAA Gent,4,2,1,1,6,4,2,221,111,2221
2012,4,7,322,KRC Genk,4,1,3,0,7,6,1,113,003,1113
2012,4,8,44,RAEC Mons,4,1,2,1,9,7,2,112,112,1112
2012,4,9,25,KV Mechelen,4,1,2,1,8,7,1,112,112,1112
2012,4,10,18,Oud-Heverlee Leuven,4,1,2,1,8,10,-2,112,112,1112
2012,4,11,19,KV Kortrijk,4,1,1,2,3,5,-2,111,221,1111
2012,4,12,30,Lierse SK,4,0,3,1,2,4,-2,003,113,0003
2012,4,13,22,R Charleroi SC,4,1,0,3,5,11,-6,110,330,1110
2012,4,14,12,Cercle Brugge,4,0,1,3,6,11,-5,001,331,0001
2012,4,15,13,Beerschot,4,0,1,3,4,9,-5,001,331,0001
2012,4,16,4068,Waasland-Beveren,4,0,1,3,2,8,-6,001,331,0001
2012,5,1,3,Club Brugge,5,4,1,0,13,6,7,441,001,4441
2012,5,2,35,RSC Anderlecht,5,3,2,0,8,3,5,332,002,3332
2012,5,3,16,Standard Luik,5,3,1,1,12,6,6,331,111,3331
2012,5,4,7,KAA Gent,5,3,1,1,8,5,3,331,111,3331
2012,5,5,5381,SV Zulte Waregem,5,3,1,1,7,4,3,331,111,3331
2012,5,6,322,KRC Genk,5,2,3,0,9,6,3,223,003,2223
2012,5,7,282,KSC Lokeren,5,2,1,2,9,8,1,221,221,2221
2012,5,8,19,KV Kortrijk,5,2,1,2,5,6,-1,221,221,2221
2012,5,9,30,Lierse SK,5,1,3,1,5,4,1,113,113,1113
2012,5,10,18,Oud-Heverlee Leuven,5,1,3,1,9,11,-2,113,113,1113
2012,5,11,25,KV Mechelen,5,1,2,2,10,10,0,112,222,1112
2012,5,11,44,RAEC Mons,5,1,2,2,10,10,0,112,222,1112
2012,5,13,13,Beerschot,5,1,1,3,6,9,-3,111,331,1111
2012,5,14,22,R Charleroi SC,5,1,0,4,5,13,-8,110,440,1110
2012,5,15,4068,Waasland-Beveren,5,0,1,4,3,10,-7,001,441,0001
2012,5,16,12,Cercle Brugge,5,0,1,4,6,14,-8,001,441,0001
2012,6,1,3,Club Brugge,6,5,1,0,17,8,9,551,001,5551
2012,6,2,35,RSC Anderlecht,6,3,3,0,10,5,5,333,003,3333
2012,6,3,7,KAA Gent,6,3,2,1,9,6,3,332,112,3332
2012,6,4,16,Standard Luik,6,3,1,2,14,10,4,331,221,3331
2012,6,5,322,KRC Genk,6,2,4,0,11,8,3,224,004,2224
2012,6,6,5381,SV Zulte Waregem,6,3,1,2,9,8,1,331,221,3331
2012,6,7,19,KV Kortrijk,6,3,1,2,6,6,0,331,221,3331
2012,6,8,44,RAEC Mons,6,2,2,2,14,12,2,222,222,2222
2012,6,9,30,Lierse SK,6,1,4,1,6,5,1,114,114,1114
2012,6,10,282,KSC Lokeren,6,2,1,3,9,9,0,221,331,2221
2012,6,11,13,Beerschot,6,2,1,3,8,9,-1,221,331,2221
2012,6,12,18,Oud-Heverlee Leuven,6,1,4,1,10,12,-2,114,114,1114
2012,6,13,25,KV Mechelen,6,1,2,3,10,12,-2,112,332,1112
2012,6,14,4068,Waasland-Beveren,6,1,1,4,5,10,-5,111,441,1111
2012,6,15,22,R Charleroi SC,6,1,1,4,6,14,-8,111,441,1111
2012,6,16,12,Cercle Brugge,6,0,1,5,6,16,-10,001,551,0001
2012,7,1,3,Club Brugge,7,5,2,0,18,9,9,552,002,5552
2012,7,2,35,RSC Anderlecht,7,3,4,0,11,6,5,334,004,3334
2012,7,3,5381,SV Zulte Waregem,7,4,1,2,10,8,2,441,221,4441
2012,7,4,322,KRC Genk,7,2,5,0,12,9,3,225,005,2225
2012,7,5,7,KAA Gent,7,3,2,2,9,8,1,332,222,3332
2012,7,6,19,KV Kortrijk,7,3,2,2,7,7,0,332,222,3332
2012,7,7,16,Standard Luik,7,3,1,3,16,13,3,331,331,3331
2012,7,8,282,KSC Lokeren,7,3,1,3,10,9,1,331,331,3331
2012,7,9,13,Beerschot,7,3,1,3,11,11,0,331,331,3331
2012,7,10,44,RAEC Mons,7,2,2,3,16,15,1,222,332,2222
2012,7,11,30,Lierse SK,7,1,5,1,7,6,1,115,115,1115
2012,7,12,25,KV Mechelen,7,2,2,3,12,12,0,222,332,2222
2012,7,13,18,Oud-Heverlee Leuven,7,1,4,2,10,13,-3,114,224,1114
2012,7,14,22,R Charleroi SC,7,2,1,4,9,16,-7,221,441,2221
2012,7,15,4068,Waasland-Beveren,7,1,2,4,6,11,-5,112,442,1112
2012,7,16,12,Cercle Brugge,7,0,1,6,6,17,-11,001,661,0001
2012,8,1,3,Club Brugge,8,6,2,0,22,9,13,662,002,6662
2012,8,2,35,RSC Anderlecht,8,4,4,0,14,8,6,444,004,4444
2012,8,3,322,KRC Genk,8,3,5,0,14,10,4,335,005,3335
2012,8,4,7,KAA Gent,8,4,2,2,11,9,2,442,222,4442
2012,8,5,13,Beerschot,8,4,1,3,13,12,1,441,331,4441
2012,8,6,5381,SV Zulte Waregem,8,4,1,3,12,11,1,441,331,4441
2012,8,7,25,KV Mechelen,8,3,2,3,15,12,3,332,332,3332
2012,8,8,282,KSC Lokeren,8,3,2,3,12,11,1,332,332,3332
2012,8,9,19,KV Kortrijk,8,3,2,3,8,9,-1,332,332,3332
2012,8,10,16,Standard Luik,8,3,1,4,17,15,2,331,441,3331
2012,8,11,30,Lierse SK,8,1,6,1,8,7,1,116,116,1116
2012,8,12,44,RAEC Mons,8,2,2,4,16,18,-2,222,442,2222
2012,8,13,18,Oud-Heverlee Leuven,8,1,5,2,12,15,-3,115,225,1115
2012,8,14,22,R Charleroi SC,8,2,1,5,10,18,-8,221,551,2221
2012,8,15,4068,Waasland-Beveren,8,1,3,4,7,12,-5,113,443,1113
2012,8,16,12,Cercle Brugge,8,0,1,7,6,21,-15,001,771,0001
2012,9,1,3,Club Brugge,9,6,3,0,24,11,13,663,003,6663
2012,9,2,35,RSC Anderlecht,9,5,4,0,17,8,9,554,004,5554
2012,9,3,322,KRC Genk,9,4,5,0,16,11,5,445,005,4445
2012,9,4,5381,SV Zulte Waregem,9,5,1,3,16,12,4,551,331,5551
2012,9,5,7,KAA Gent,9,4,3,2,13,11,2,443,223,4443
2012,9,6,19,KV Kortrijk,9,4,2,3,10,10,0,442,332,4442
2012,9,7,13,Beerschot,9,4,1,4,13,13,0,441,441,4441
2012,9,8,25,KV Mechelen,9,3,2,4,16,14,2,332,442,3332
2012,9,9,18,Oud-Heverlee Leuven,9,2,5,2,17,17,0,225,225,2225
2012,9,10,44,RAEC Mons,9,3,2,4,17,18,-1,332,442,3332
2012,9,11,282,KSC Lokeren,9,3,2,4,12,14,-2,332,442,3332
2012,9,12,16,Standard Luik,9,3,1,5,18,17,1,331,551,3331
2012,9,13,30,Lierse SK,9,1,6,2,9,11,-2,116,226,1116
2012,9,14,22,R Charleroi SC,9,2,1,6,10,19,-9,221,661,2221
2012,9,15,4068,Waasland-Beveren,9,1,3,5,9,17,-8,113,553,1113
2012,9,16,12,Cercle Brugge,9,1,1,7,7,21,-14,111,771,1111
2012,10,1,3,Club Brugge,10,6,4,0,25,12,13,664,004,6664
2012,10,2,35,RSC Anderlecht,10,5,4,1,18,10,8,554,114,5554
2012,10,3,5381,SV Zulte Waregem,10,6,1,3,19,13,6,661,331,6661
2012,10,4,322,KRC Genk,10,4,6,0,17,12,5,446,006,4446
2012,10,5,19,KV Kortrijk,10,5,2,3,12,10,2,552,332,5552
2012,10,6,7,KAA Gent,10,4,4,2,15,13,2,444,224,4444
2012,10,7,18,Oud-Heverlee Leuven,10,3,5,2,21,17,4,335,225,3335
2012,10,8,13,Beerschot,10,4,2,4,15,15,0,442,442,4442
2012,10,9,16,Standard Luik,10,4,1,5,20,18,2,441,551,4441
2012,10,10,44,RAEC Mons,10,3,3,4,19,20,-1,333,443,3333
2012,10,11,282,KSC Lokeren,10,3,3,4,14,16,-2,333,443,3333
2012,10,12,25,KV Mechelen,10,3,2,5,16,16,0,332,552,3332
2012,10,13,30,Lierse SK,10,1,7,2,11,13,-2,117,227,1117
2012,10,14,4068,Waasland-Beveren,10,1,4,5,11,19,-8,114,554,1114
2012,10,15,22,R Charleroi SC,10,2,1,7,10,23,-13,221,771,2221
2012,10,16,12,Cercle Brugge,10,1,1,8,8,24,-16,111,881,1111
2012,11,1,3,Club Brugge,11,6,4,1,26,16,10,664,114,6664
2012,11,2,35,RSC Anderlecht,11,6,4,1,20,10,10,664,114,6664
2012,11,3,322,KRC Genk,11,5,6,0,20,12,8,556,006,5556
2012,11,4,19,KV Kortrijk,11,6,2,3,13,10,3,662,332,6662
2012,11,5,5381,SV Zulte Waregem,11,6,1,4,19,16,3,661,441,6661
2012,11,6,18,Oud-Heverlee Leuven,11,4,5,2,25,18,7,445,225,4445
2012,11,7,7,KAA Gent,11,4,4,3,15,14,1,444,334,4444
2012,11,8,44,RAEC Mons,11,4,3,4,22,21,1,443,443,4443
2012,11,9,282,KSC Lokeren,11,4,3,4,17,16,1,443,443,4443
2012,11,10,25,KV Mechelen,11,4,2,5,18,17,1,442,552,4442
2012,11,11,13,Beerschot,11,4,2,5,15,18,-3,442,552,4442
2012,11,12,16,Standard Luik,11,4,1,6,21,21,0,441,661,4441
2012,11,13,30,Lierse SK,11,1,7,3,11,14,-3,117,337,1117
2012,11,14,22,R Charleroi SC,11,3,1,7,11,23,-12,331,771,3331
2012,11,15,4068,Waasland-Beveren,11,1,4,6,11,21,-10,114,664,1114
2012,11,16,12,Cercle Brugge,11,1,1,9,9,26,-17,111,991,1111
2012,12,1,3,Club Brugge,12,6,4,2,28,19,9,664,224,6664
2012,12,2,322,KRC Genk,12,5,7,0,21,13,8,557,007,5557
2012,12,3,35,RSC Anderlecht,12,6,4,2,20,12,8,664,224,6664
2012,12,4,5381,SV Zulte Waregem,12,7,1,4,21,16,5,771,441,7771
2012,12,5,19,KV Kortrijk,12,6,3,3,14,11,3,663,333,6663
2012,12,6,18,Oud-Heverlee Leuven,12,5,5,2,28,19,9,555,225,5555
2012,12,7,7,KAA Gent,12,5,4,3,17,14,3,554,334,5554
2012,12,8,282,KSC Lokeren,12,5,3,4,20,18,2,553,443,5553
2012,12,9,25,KV Mechelen,12,5,2,5,21,17,4,552,552,5552
2012,12,10,16,Standard Luik,12,5,1,6,23,22,1,551,661,5551
2012,12,11,44,RAEC Mons,12,4,3,5,22,23,-1,443,553,4443
2012,12,12,13,Beerschot,12,4,2,6,16,21,-5,442,662,4442
2012,12,13,22,R Charleroi SC,12,4,1,7,13,23,-10,441,771,4441
2012,12,14,30,Lierse SK,12,1,7,4,11,17,-6,117,447,1117
2012,12,15,4068,Waasland-Beveren,12,1,4,7,11,23,-12,114,774,1114
2012,12,16,12,Cercle Brugge,12,1,1,10,10,28,-18,111,10101,1111
2012,13,1,35,RSC Anderlecht,13,7,4,2,25,12,13,774,224,7774
2012,13,2,5381,SV Zulte Waregem,13,8,1,4,25,17,8,881,441,8881
2012,13,3,18,Oud-Heverlee Leuven,13,6,5,2,31,20,11,665,225,6665
2012,13,4,3,Club Brugge,13,6,4,3,30,22,8,664,334,6664
2012,13,5,322,KRC Genk,13,5,7,1,21,15,6,557,117,5557
2012,13,6,282,KSC Lokeren,13,6,3,4,22,18,4,663,443,6663
2012,13,7,19,KV Kortrijk,13,6,3,4,14,12,2,663,443,6663
2012,13,8,16,Standard Luik,13,6,1,6,25,22,3,661,661,6661
2012,13,9,7,KAA Gent,13,5,4,4,17,19,-2,554,444,5554
2012,13,10,44,RAEC Mons,13,5,3,5,23,23,0,553,553,5553
2012,13,11,25,KV Mechelen,13,5,2,6,22,20,2,552,662,5552
2012,13,12,13,Beerschot,13,4,2,7,17,24,-7,442,772,4442
2012,13,13,30,Lierse SK,13,2,7,4,14,19,-5,227,447,2227
2012,13,14,22,R Charleroi SC,13,4,1,8,14,27,-13,441,881,4441
2012,13,15,4068,Waasland-Beveren,13,1,4,8,11,25,-14,114,884,1114
2012,13,16,12,Cercle Brugge,13,2,1,10,13,29,-16,221,10101,2221
2012,14,1,35,RSC Anderlecht,14,8,4,2,29,13,16,884,224,8884
2012,14,2,5381,SV Zulte Waregem,14,9,1,4,26,17,9,991,441,9991
2012,14,3,322,KRC Genk,14,6,7,1,23,16,7,667,117,6667
2012,14,4,282,KSC Lokeren,14,7,3,4,24,18,6,773,443,7773
2012,14,5,19,KV Kortrijk,14,7,3,4,18,13,5,773,443,7773
2012,14,6,18,Oud-Heverlee Leuven,14,6,5,3,31,22,9,665,335,6665
2012,14,7,3,Club Brugge,14,6,4,4,30,23,7,664,444,6664
2012,14,8,16,Standard Luik,14,7,1,6,27,22,5,771,661,7771
2012,14,9,44,RAEC Mons,14,6,3,5,26,25,1,663,553,6663
2012,14,10,7,KAA Gent,14,5,4,5,18,21,-3,554,554,5554
2012,14,11,25,KV Mechelen,14,5,2,7,23,24,-1,552,772,5552
2012,14,12,13,Beerschot,14,4,2,8,18,26,-8,442,882,4442
2012,14,13,30,Lierse SK,14,2,7,5,15,23,-8,227,557,2227
2012,14,14,22,R Charleroi SC,14,4,1,9,14,29,-15,441,991,4441
2012,14,15,4068,Waasland-Beveren,14,2,4,8,13,26,-13,224,884,2224
2012,14,16,12,Cercle Brugge,14,2,1,11,15,32,-17,221,11111,2221
2012,15,1,35,RSC Anderlecht,15,9,4,2,35,14,21,994,224,9994
2012,15,2,5381,SV Zulte Waregem,15,9,2,4,27,18,9,992,442,9992
2012,15,3,322,KRC Genk,15,7,7,1,28,17,11,777,117,7777
2012,15,4,282,KSC Lokeren,15,8,3,4,26,19,7,883,443,8883
2012,15,5,19,KV Kortrijk,15,7,4,4,18,13,5,774,444,7774
2012,15,6,18,Oud-Heverlee Leuven,15,6,6,3,31,22,9,666,336,6666
2012,15,7,16,Standard Luik,15,7,1,7,28,24,4,771,771,7771
2012,15,8,3,Club Brugge,15,6,4,5,31,29,2,664,554,6664
2012,15,9,44,RAEC Mons,15,6,3,6,27,30,-3,663,663,6663
2012,15,10,7,KAA Gent,15,5,5,5,20,23,-3,555,555,5555
2012,15,11,25,KV Mechelen,15,5,3,7,24,25,-1,553,773,5553
2012,15,12,13,Beerschot,15,5,2,8,21,27,-6,552,882,5552
2012,15,13,22,R Charleroi SC,15,4,2,9,14,29,-15,442,992,4442
2012,15,14,30,Lierse SK,15,2,7,6,16,26,-10,227,667,2227
2012,15,15,4068,Waasland-Beveren,15,2,5,8,13,26,-13,225,885,2225
2012,15,16,12,Cercle Brugge,15,2,2,11,17,34,-17,222,11112,2222
2012,16,1,35,RSC Anderlecht,16,10,4,2,36,14,22,10104,224,1010104
